china_pred,nigeria_pred,sa_pred,yemen_pred,china_r2,nigeria_r2,sa_r2,yemen_r2,china_rmse,nigeria_rmse,sa_rmse,yemen_rmse
-0.05383742,-0.8815631,0.49154872,0.11279766,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.019619204,-0.81546915,0.55599284,0.23133248,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.10469813,-0.7050089,0.5212673,0.22670859,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.14505377,-0.6958225,0.46237007,0.24526164,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.37986183,-0.5785798,0.57146853,0.31092545,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.59814745,-0.343425,0.5733459,0.24387746,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7239009,-0.24513066,0.53268707,0.19394454,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.9058722,-0.11814253,0.5471782,0.22405966,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.87908804,0.017964967,0.49500957,0.15956298,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8973319,0.005170755,0.51320755,0.11484469,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.85387903,0.08397078,0.54667044,0.21447039,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.647261,0.21146172,0.39854705,0.27197045,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6423353,0.24097517,0.37341055,0.24552515,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7045004,0.35246888,0.38676775,0.38325405,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6547751,0.40109074,0.16950916,0.36903283,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6102925,0.41984653,0.18202277,0.4662118,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.83101624,0.42745683,-0.012206124,0.56597495,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6651991,0.2991807,-0.22328345,0.44755998,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.36378443,0.26879242,-0.17504048,0.44612783,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.25434887,0.18278572,-0.11269927,0.4823704,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.01618246,-0.28843975,-0.300536,0.35894722,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3398559,-0.460036,-0.48951244,0.2860985,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.2319299,-0.59404236,-0.419805,0.41549823,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4867459,-0.77193916,-0.49230567,0.40750894,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.52084255,-0.90736574,-0.56147724,0.42402354,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.45913517,-0.9271776,-0.426375,0.5907012,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.48375183,-0.8898188,-0.45521876,0.6128173,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.61101335,-0.9374071,-0.49904644,0.5564358,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.65370685,-0.93175334,-0.37575412,0.5428709,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.58988214,-0.92932516,-0.35092592,0.3588186,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5745144,-0.93967307,-0.39082375,0.33095327,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5520208,-0.9324344,-0.13131928,0.34585384,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.31993234,-0.9466185,0.021767925,0.19267395,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.26350322,-0.9376461,0.09833558,0.13101181,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3234585,-0.9154067,0.31925246,0.20717323,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14800063,-0.89991003,0.38835543,0.1911892,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.009582125,-0.882972,0.36986125,0.17743877,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.04865973,-0.81150043,0.4306831,0.27628607,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.12910084,-0.70193833,0.35837963,0.26034164,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.16656172,-0.64489,0.40173408,0.24870943,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.2939394,-0.5698584,0.48080793,0.26783937,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.539973,-0.2443285,0.4854027,0.23938684,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7159567,-0.37097055,0.5445066,0.20857207,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8847393,-0.17636596,0.53540874,0.2860999,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.80586874,0.04494022,0.4606492,0.21277644,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.87314343,0.019574642,0.4675914,0.15576202,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8523319,0.13106659,0.41808337,0.23562162,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6338541,0.2658505,0.3092693,0.2379128,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6515723,0.29451898,0.26080105,0.23241206,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.81522846,0.3915282,0.17241158,0.3315441,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.65045977,0.4169182,0.044548344,0.38647857,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8109707,0.41430768,0.22340068,0.4426842,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8176853,0.44416514,0.04238219,0.53464067,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6323124,0.37029758,-0.22068836,0.46997315,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3360583,0.2801887,-0.49171436,0.43803194,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.19725563,0.17600706,-0.4173003,0.51258636,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.06608395,-0.2032023,-0.5636478,0.29901078,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.21523121,-0.47989142,-0.47248444,0.22403382,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.32767826,-0.7658738,-0.457324,0.28836834,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.36158806,-0.8095356,-0.5341295,0.22160947,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.45489806,-0.9071689,-0.6492417,0.28700948,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.54174775,-0.918773,-0.5829337,0.46165648,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5595553,-0.8956773,-0.599426,0.44765028,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5284364,-0.9374456,-0.56525904,0.48381376,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4887799,-0.92917264,-0.42520466,0.6067207,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.46325952,0.35562047,-0.38211742,0.43769494,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.1403145,0.28830823,-0.34972125,0.3944572,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.10613042,0.17791939,0.03292637,0.42568412,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.055228144,-0.12100266,0.06681855,0.23373991,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.04527481,-0.5656365,0.096904896,0.17485856,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.19557646,-0.52753246,0.21354514,0.20580964,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3594363,-0.72815543,0.3071117,0.15017468,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4896388,-0.9003289,0.35461473,0.1257991,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.60264045,-0.93229306,0.4790936,0.25438,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5514145,-0.8892595,0.3818366,0.2624837,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5945173,-0.92553437,0.29429793,0.28266057,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.42585558,-0.93069935,0.4709346,0.3232268,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4306239,-0.91827583,0.45989504,0.21921465,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.51033765,-0.9255814,0.47102427,0.21343991,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4760502,-0.9252563,0.49004495,0.28381336,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.19422153,-0.9573898,0.3509797,0.2035031,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.025184616,-0.9333758,0.4579035,0.12326191,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.04332617,-0.91387945,0.4504146,0.21196817,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.100285925,-0.9133656,0.279055,0.24413781,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.1194358,-0.8694882,0.37029588,0.24510948,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.27245116,-0.79635394,0.3238423,0.33771557,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.36193198,-0.6871226,0.16338615,0.3594017,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.30274042,-0.63794357,0.32044464,0.39770868,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3902416,-0.43298483,0.14155506,0.50231504,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6082622,-0.18582892,-0.05085982,0.42028362,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.69286394,-0.19910833,-0.25897384,0.41700765,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7072604,-0.1567791,-0.29736072,0.411862,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.70322496,0.01118622,-0.4987967,0.27072206,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7698657,-0.040890332,-0.406274,0.1852766,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.85348,0.09627607,-0.33813375,0.27720612,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.45931053,0.25428256,-0.43653163,0.25346717,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5941461,0.29978558,-0.42762908,0.26824728,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5383855,0.38142115,-0.35446274,0.43233335,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3948431,0.41244438,-0.41908973,0.5402179,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.54789877,0.42871734,-0.34976947,0.58859366,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.60104847,0.4400945,-0.19234721,0.6389742,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.34781486,0.32043198,-0.18907748,0.4384858,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.17758076,0.30238876,-0.08019929,0.43072915,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.11772835,0.28204182,0.063343704,0.49528366,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.01967135,-0.12467351,0.2645547,0.3041493,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.2599982,-0.27219045,0.31724474,0.21305019,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.45926023,-0.602857,0.40172014,0.22294153,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.36641756,-0.7801947,0.49382174,0.17732549,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.25766006,-0.92218304,0.5156179,0.11347723,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4664287,-0.9346902,0.601847,0.22034064,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.20739633,-0.88915205,0.59589046,0.1954024,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4460259,-0.9299328,0.53517765,0.20648715,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.45368046,-0.93071413,0.5928765,0.2718677,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.52675456,-0.9266708,0.5287845,0.31066024,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.25516117,-0.93330574,0.50845814,0.2252238,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.20369652,-0.93026483,0.5307349,0.30699763,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.12557623,-0.9499528,0.40607914,0.24884509,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.11191855,-0.9314599,0.43025672,0.29306287,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.043522745,-0.91062313,0.3764222,0.38464496,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.09252313,-0.8933873,0.18793403,0.40554163,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.052811746,-0.8651947,0.2657827,0.35938436,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.1162948,-0.77670914,0.12464332,0.42391708,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.23408797,-0.6527899,-0.1573671,0.45535877,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.22552532,-0.5650094,0.069014564,0.49245813,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.37147084,-0.52214116,-0.02286616,0.5832413,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.65160155,-0.18975246,-0.35923192,0.5651868,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.63489056,-0.3591573,-0.4982018,0.55505574,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.78606915,-0.10893522,-0.3529405,0.62480676,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.73497534,0.08071052,-0.48152333,0.4183489,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6715292,0.101767324,-0.49818426,0.30268198,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7104537,0.17653021,-0.40701067,0.32068798,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.48602828,0.31271833,-0.4913871,0.40745804,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.42890528,0.33582163,-0.60800284,0.48409727,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.603072,0.39447322,-0.53991127,0.73392856,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.52870727,0.42449537,-0.4980734,0.6680434,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.457248,0.45331094,-0.46676975,0.6661432,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.55170256,0.44427887,-0.3651095,0.73735666,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.42840162,0.3245762,-0.3328357,0.45068726,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3355178,0.2346262,-0.377456,0.3360626,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.33047584,0.14888185,-0.1598439,0.38650855,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.0803041,-0.21315625,-0.033400405,0.31484047,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.18717682,-0.4641066,0.0029740194,0.25993568,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.0594614,-0.57048535,0.17989849,0.29082635,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.22543144,-0.741763,0.31508228,0.22457157,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3878609,-0.8814954,0.47088596,0.21417259,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4349844,-0.9113902,0.5187493,0.3139038,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5599559,-0.8751175,0.46457985,0.28922626,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5870964,-0.9408354,0.4220424,0.30241224,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.46694237,-0.93195105,0.5199394,0.38007668,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.48195112,-0.9274942,0.50185037,0.33335346,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.47026747,-0.9292934,0.45799288,0.28546566,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.53754205,-0.93031836,0.4520591,0.36181486,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.35931814,-0.93294924,0.34595883,0.30810982,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.28203034,-0.9209243,0.3949119,0.25866568,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.35563484,-0.90085465,0.43543908,0.34317207,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.08905698,-0.88941115,0.22957242,0.35240987,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.048761487,-0.8579228,0.2842976,0.34024525,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.04006958,-0.7728528,0.23371068,0.41310883,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.13578422,-0.6281125,0.0115702385,0.41641113,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.2684955,-0.62013644,0.09798217,0.44969466,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.44295353,-0.48188302,-0.10771432,0.54684037,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.60034955,-0.2594113,-0.32147115,0.50215584,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7193017,-0.1788088,-0.25750384,0.5112208,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8600092,-0.033722755,-0.20396644,0.54092216,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.81324226,0.09663708,-0.38037297,0.3634158,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7706627,0.04391869,-0.5182675,0.25546354,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7740846,0.112612896,-0.46590164,0.34058708,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.560236,0.24636796,-0.54245746,0.37488514,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5640822,0.27594733,-0.62100327,0.5699761,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5864068,0.36466682,-0.53757334,0.7102244,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.55176115,0.42536524,-0.5541762,0.65389955,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5211227,0.4440808,-0.57538795,0.6976032,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.750106,0.45122543,-0.45199847,0.80722296,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.56208426,0.32922572,-0.43115014,0.5995891,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.31844628,0.3181303,-0.43370777,0.4966189,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.19237918,0.24593991,-0.17972493,0.42474645,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.053122,-0.19602776,-0.03693851,0.2752232,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.29761988,-0.25390667,0.02211652,0.19457039,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.23891881,-0.44675833,0.1565338,0.2350501,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.47460884,-0.721898,0.20080389,0.17991078,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.48093063,-0.9103097,0.21339281,0.18319641,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4276784,-0.92316556,0.26292345,0.3101511,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.45384967,-0.8835821,0.18014866,0.2972576,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.577035,-0.9402831,0.22660185,0.30471125,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.6364942,-0.9328263,0.34563017,0.36578882,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5754217,-0.9233212,0.357284,0.30292678,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.60627913,-0.9344029,0.46036565,0.24299753,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.58002543,-0.9275511,0.4573295,0.27466276,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.34641716,-0.94111556,0.33387157,0.19453615,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.30322218,-0.9342867,0.3824587,0.16776079,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.37078437,-0.91401255,0.32942373,0.301097,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.17055213,-0.8850524,0.17082143,0.3537626,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.031007238,-0.8600729,0.20881297,0.3219005,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.032675266,-0.7758259,0.11498944,0.44399208,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.15956673,-0.6302145,-0.0853034,0.4489006,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.17445055,-0.550144,0.12169049,0.5507139,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.20324786,-0.51612616,-0.09686165,0.6599169,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.48650694,-0.12974887,-0.36067027,0.55216503,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.677966,-0.24719822,-0.5740552,0.567294,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.77803713,-0.08255176,-0.50317824,0.6208378,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7417684,0.0870992,-0.6260663,0.4887381,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.8235161,-0.002800703,-0.5566585,0.41364518,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7857923,0.1273005,-0.55101687,0.53788877,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5668607,0.27709243,-0.60562724,0.47523236,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5597,0.2878026,-0.70182997,0.51236147,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.74449426,0.383734,-0.64880645,0.6606245,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.600078,0.43090877,-0.65559626,0.64896,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7359891,0.43692395,-0.644841,0.6102872,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7402148,0.47888973,-0.5203643,0.62861645,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5409823,0.39320275,-0.4748882,0.4524291,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.27711317,0.31953973,-0.45001793,0.41717422,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.16775984,0.24291393,-0.12879872,0.41776228,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.027453572,-0.10610922,-0.059134267,0.2669326,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.21597096,-0.26517054,0.0107362745,0.20365113,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.28464988,-0.6182305,0.13173069,0.27059305,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3373968,-0.7720475,0.15258883,0.24517475,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
